code_set	concept_code	concept_name	concept_id	vocabulary_id
advanced_illness_01	404154007	Leukemic infiltration of skin in monocytic leukemia	4299155	SNOMED
advanced_illness_01	404157000	Specific skin infiltration in Hodgkin's disease	4301781	SNOMED
advanced_illness_01	405843009	Widespread metastatic malignant neoplastic disease	4233629	SNOMED
advanced_illness_01	409622000	Respiratory failure	4256228	SNOMED
advanced_illness_01	410431009	Cardiorespiratory failure	4259490	SNOMED
advanced_illness_01	414676007	Metastatic neuroblastoma of orbit proper	4189478	SNOMED
advanced_illness_01	416975007	"Primary degenerative dementia of the Alzheimer type, senile onset"	4220313	SNOMED
advanced_illness_01	418304008	Diastolic heart failure	443587	SNOMED
advanced_illness_01	419728003	Portal cirrhosis	4304584	SNOMED
advanced_illness_01	420614009	Organic dementia with AIDS (acquired immunodeficiency syndrome)	4224860	SNOMED
advanced_illness_01	421283008	Primary lymphoma of brain with AIDS (acquired immunodeficiency syndrome)	4227969	SNOMED
advanced_illness_01	423032007	Leukemic infiltration of orbit	4307000	SNOMED
advanced_illness_01	42343007	Congestive heart failure	319835	SNOMED
advanced_illness_01	424052001	Small cell carcinoma carcinomatosis	4310595	SNOMED
advanced_illness_01	424276002	Malignant glioma of brainstem	4308934	SNOMED
advanced_illness_01	424954002	Undifferentiated large cell carcinomatosis	4310162	SNOMED
advanced_illness_01	425390006	Dementia associated with Parkinson's Disease	4314734	SNOMED
advanced_illness_01	425500002	Secondary progressive multiple sclerosis	4137855	SNOMED
advanced_illness_01	426373005	Relapsing remitting multiple sclerosis	4145049	SNOMED
advanced_illness_01	426611007	Congestive heart failure due to valvular disease	4142561	SNOMED
advanced_illness_01	428051000124108	Mild dementia	762497	SNOMED
advanced_illness_01	428173007	Chronic hypoxemic respiratory failure	4177862	SNOMED
advanced_illness_01	428700003	Primary progressive multiple sclerosis	4178929	SNOMED
advanced_illness_01	429161000124103	"Primary degenerative dementia of the Alzheimer type, senile onset, with behavioral disturbance"	762578	SNOMED
advanced_illness_01	429998004	Vascular dementia	443605	SNOMED
advanced_illness_01	433146000	Chronic kidney disease stage 5	443611	SNOMED
advanced_illness_01	43904005	Macronodular cirrhosis	4184779	SNOMED
advanced_illness_01	44047000	Zieve's syndrome	4195620	SNOMED
advanced_illness_01	441530006	Chronic diastolic heart failure	40479576	SNOMED
advanced_illness_01	44313006	Right heart failure secondary to left heart failure	4195785	SNOMED
advanced_illness_01	443253003	Acute on chronic systolic heart failure	40480602	SNOMED
advanced_illness_01	443333004	Medulloblastoma	40481031	SNOMED
advanced_illness_01	443344007	Acute on chronic diastolic heart failure	40481043	SNOMED
advanced_illness_01	446221000	Heart failure with normal ejection fraction	40486933	SNOMED
advanced_illness_01	448248006	Malignant neoplasm of axial suprasellar region of brain	40488935	SNOMED
advanced_illness_01	448863000	Carcinoma of pineal gland	40492016	SNOMED
advanced_illness_01	449253005	Carcinoma of hypothalamus	40486207	SNOMED
advanced_illness_01	449630001	Metastatic malignant neoplasm to skin of lower leg	42709758	SNOMED
advanced_illness_01	449632009	Metastatic malignant neoplasm to lower leg	42709760	SNOMED
advanced_illness_01	45256007	Cruveilhier-Baumgarten syndrome	4163687	SNOMED
advanced_illness_01	458321000124102	Metastatic urothelial carcinoma	36684913	SNOMED
advanced_illness_01	459371000124108	Metastatic gastroesophageal adenocarcinoma	36684946	SNOMED
advanced_illness_01	459391000124109	Metastatic human epidermal growth factor 2 positive carcinoma of breast	36684948	SNOMED
advanced_illness_01	459411000124109	Metastatic collecting duct carcinoma	36684950	SNOMED
advanced_illness_01	460561000124109	PF-ILD-progressive fibrosing interstitial lung disease	37208102	SNOMED
advanced_illness_01	46177005	End-stage renal disease	193782	SNOMED
advanced_illness_01	473419009	Intraductal papillary mucinous carcinoma in situ of pancreas	43021774	SNOMED
advanced_illness_01	48447003	Chronic heart failure	444031	SNOMED
advanced_illness_01	49584005	Acute cor pulmonale	312927	SNOMED
advanced_illness_01	50196008	Perialveolar fibrosis of lung	4173590	SNOMED
advanced_illness_01	5148006	Hypertensive heart disease with congestive heart failure	314378	SNOMED
advanced_illness_01	51928006	General paresis - neurosyphilis	377788	SNOMED
advanced_illness_01	536002	Glissonian cirrhosis	4203601	SNOMED
advanced_illness_01	54502004	"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions"	4182539	SNOMED
advanced_illness_01	55009008	"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions"	4204688	SNOMED
advanced_illness_01	56675007	Acute heart failure	442310	SNOMED
advanced_illness_01	57686001	Emphysematous bleb of lung	259043	SNOMED
advanced_illness_01	59773008	Simple pulmonary alveolitis	4243523	SNOMED
advanced_illness_01	6475002	"Primary degenerative dementia of the Alzheimer type, presenile onset, uncomplicated"	4277444	SNOMED
advanced_illness_01	66108005	"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated"	4278830	SNOMED
advanced_illness_01	67431000119105	Congestive heart failure stage D	43021825	SNOMED
advanced_illness_01	67905004	Acute-on-chronic respiratory failure	312940	SNOMED
advanced_illness_01	681721000119103	Primary adenocarcinoma of head of pancreas	36713363	SNOMED
advanced_illness_01	681911000119108	Primary adenocarcinoma of pancreatic duct	602009	SNOMED
advanced_illness_01	682221000119103	Primary anaplastic astrocytoma of cerebrum	602016	SNOMED
advanced_illness_01	682241000119109	Primary anaplastic astrocytoma of occipital lobe	602018	SNOMED
advanced_illness_01	682261000119108	Primary anaplastic astrocytoma of temporal lobe	609232	SNOMED
advanced_illness_01	682451000119107	Primary astrocytoma of frontal lobe	602027	SNOMED
advanced_illness_01	682471000119103	Primary astrocytoma of parietal lobe	602028	SNOMED
advanced_illness_01	68328006	Centriacinar emphysema	4286497	SNOMED
advanced_illness_01	683771000119101	Primary ependymoma of frontal lobe	1246706	SNOMED
advanced_illness_01	683791000119100	Primary ependymoma of parietal lobe	602044	SNOMED
advanced_illness_01	684911000119105	Primary glioblastoma multiforme of frontal lobe	36717624	SNOMED
advanced_illness_01	684931000119100	Primary glioblastoma multiforme of parietal lobe	602049	SNOMED
advanced_illness_01	686421000119103	Primary malignant glioma of cerebral ventricle	1246720	SNOMED
advanced_illness_01	686441000119109	Primary malignant glioma of occipital lobe	602069	SNOMED
advanced_illness_01	686461000119108	Primary malignant glioma of temporal lobe	609235	SNOMED
advanced_illness_01	687341000119100	Primary oligodendroglioma of occipital lobe	1246722	SNOMED
advanced_illness_01	687361000119101	Primary oligodendroglioma of temporal lobe	602082	SNOMED
advanced_illness_01	698504006	Postoperative cardiopulmonary failure	44784368	SNOMED
advanced_illness_01	698624003	Dementia associated with cerebral lipidosis	44784472	SNOMED
advanced_illness_01	698626001	Dementia associated with multiple sclerosis	44784474	SNOMED
advanced_illness_01	698726009	Dementia associated with viral encephalitis	44784560	SNOMED
advanced_illness_01	699189004	North American Indian childhood cirrhosis	44783142	SNOMED
advanced_illness_01	699704002	Classic medulloblastoma	44783592	SNOMED
advanced_illness_01	700423003	Adenocarcinoma of pancreas	45763891	SNOMED
advanced_illness_01	703272007	Heart failure with reduced ejection fraction	45766164	SNOMED
advanced_illness_01	703274008	Heart failure with reduced ejection fraction due to myocarditis	45766166	SNOMED
advanced_illness_01	703276005	Heart failure with reduced ejection fraction due to heart valve disease	45773075	SNOMED
advanced_illness_01	704667004	Hypertension concurrent and due to end stage renal disease on dialysis	45772751	SNOMED
advanced_illness_01	707434003	Pulmonary fibrosis due to Hermansky-Pudlak syndrome	45768903	SNOMED
advanced_illness_01	709109004	Hypercapnic respiratory failure	46271074	SNOMED
advanced_illness_01	70936005	"Multi-infarct dementia, uncomplicated"	377254	SNOMED
advanced_illness_01	712487000	End stage renal disease due to benign hypertension	46273164	SNOMED
advanced_illness_01	713181003	Chronic alcoholic liver disease	37017009	SNOMED
advanced_illness_01	713325002	Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection	37017112	SNOMED
advanced_illness_01	713844000	Dementia co-occurrent with human immunodeficiency virus infection	37017549	SNOMED
advanced_illness_01	715414009	Familial malignant neoplasm of pancreas	37395837	SNOMED
advanced_illness_01	715807002	Familial Creutzfeldt-Jakob	37396114	SNOMED
advanced_illness_01	716107009	Early onset parkinsonism and intellectual disability syndrome	37399497	SNOMED
advanced_illness_01	716662004	Autosomal dominant late onset Parkinson disease	37396747	SNOMED
advanced_illness_01	717919005	Well-differentiated neuroendocrine tumor of pancreas	36713547	SNOMED
advanced_illness_01	71892000	Cardiac asthma	4215802	SNOMED
advanced_illness_01	721710005	Fibrosis of liver caused by alcohol	36715922	SNOMED
advanced_illness_01	722600006	Non-amnestic Alzheimer disease	36716558	SNOMED
advanced_illness_01	722707001	Metastatic malignant neoplasm of peripheral nervous system	36716630	SNOMED
advanced_illness_01	722979008	Dementia due to metabolic abnormality	36716796	SNOMED
advanced_illness_01	722987009	Amyotrophic lateral sclerosis plus syndrome	36716803	SNOMED
advanced_illness_01	723390000	Rapidly progressive dementia	37109635	SNOMED
advanced_illness_01	724776007	Dementia due to disorder of central nervous system	37110513	SNOMED
advanced_illness_01	72481000119103	Congestive heart failure as early postoperative complication	44784345	SNOMED
advanced_illness_01	725898002	Delirium co-occurrent with dementia	37111242	SNOMED
advanced_illness_01	725939009	Cirrhosis of liver caused by amiodarone	37111265	SNOMED
advanced_illness_01	733028000	"Multiple sclerosis, ichthyosis, factor VIII deficiency syndrome"	37116351	SNOMED
advanced_illness_01	733190003	Dementia due to primary malignant neoplasm of brain	37116465	SNOMED
advanced_illness_01	733192006	Dementia due to herpes encephalitis	37116467	SNOMED
advanced_illness_01	733194007	Dementia with Down syndrome	37116469	SNOMED
advanced_illness_01	735733008	Cirrhosis of liver with primary sclerosing cholangitis	42539566	SNOMED
advanced_illness_01	735757008	Primary ganglioneuroblastoma of brain	42536762	SNOMED
advanced_illness_01	7371000175103	Reduced ejection fraction co-occurrent and due to acute on chronic heart failure	764871	SNOMED
advanced_illness_01	7391000175102	Reduced ejection fraction co-occurrent and due to acute heart failure	764873	SNOMED
advanced_illness_01	7411000175102	Chronic heart failure co-occurrent with normal ejection fraction	764876	SNOMED
advanced_illness_01	74669004	Cardiac cirrhosis	4252074	SNOMED
advanced_illness_01	762350007	Dementia due to prion disease	42538609	SNOMED
advanced_illness_01	762457009	Astroblastoma of brain	42538692	SNOMED
advanced_illness_01	76301009	Florid cirrhosis	4294539	SNOMED
advanced_illness_01	767444009	"Germline BRCA-mutated, HER2-negative metastatic breast cancer"	35624616	SNOMED
advanced_illness_01	770602005	Squamous cell carcinoma of exocrine pancreas	36674768	SNOMED
advanced_illness_01	771306007	"Hereditary fibrosing poikiloderma, tendon contractures, myopathy, pulmonary fibrosis syndrome"	36675042	SNOMED
advanced_illness_01	776416004	"Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome"	36679002	SNOMED
advanced_illness_01	780821007	Invasive intraductal papillary-mucinous carcinoma of pancreas	36683250	SNOMED
advanced_illness_01	783161005	ABri amyloidosis	37204495	SNOMED
advanced_illness_01	783706007	Serous cystadenocarcinoma of pancreas	37204808	SNOMED
advanced_illness_01	784341001	Amyotrophic lateral sclerosis type 4	37205063	SNOMED
advanced_illness_01	785879009	Mucinous cystadenocarcinoma of pancreas	37206235	SNOMED
advanced_illness_01	78862003	Ayerza's syndrome	4193236	SNOMED
advanced_illness_01	788864001	Amnestic disorder caused by volatile solvent	37312033	SNOMED
advanced_illness_01	788899002	Dementia due to pellagra	37311998	SNOMED
advanced_illness_01	789170003	Disinhibited behavior due to dementia	37311665	SNOMED
advanced_illness_01	792004	Creutzfeldt-Jakob disease	372241	SNOMED
advanced_illness_01	79341000119107	Mixed dementia	43021816	SNOMED
advanced_illness_01	80479009	Acute right-sided congestive heart failure	4215446	SNOMED
advanced_illness_01	816205008	Malignant pituitary blastoma	37311849	SNOMED
advanced_illness_01	82351000119105	Altered behavior due to Pick's disease	37397762	SNOMED
advanced_illness_01	82371000119101	Dementia due to multiple sclerosis with altered behavior	44782559	SNOMED
advanced_illness_01	82523003	Congestive rheumatic heart failure	315295	SNOMED
advanced_illness_01	82959004	Dementia paralytica juvenilis	4307791	SNOMED
advanced_illness_01	83105008	Malignant hypertensive heart disease with congestive heart failure	316994	SNOMED
advanced_illness_01	833326008	Cortical vascular dementia	3654434	SNOMED
advanced_illness_01	836477007	Chronic emphysema caused by vapor	3654571	SNOMED
advanced_illness_01	838276009	"Amyotrophic lateral sclerosis, parkinsonism, dementia complex"	3654598	SNOMED
advanced_illness_01	840464007	Dementia due to carbon monoxide poisoning	3654920	SNOMED
advanced_illness_01	84114007	Heart failure	316139	SNOMED
advanced_illness_01	85232009	Left heart failure	439846	SNOMED
advanced_illness_01	860826006	Creutzfeldt-Jakob Disease caused by human growth hormone	3655293	SNOMED
advanced_illness_01	866048009	Mucinous cystic neoplasm with invasive carcinoma of pancreas	3655584	SNOMED
advanced_illness_01	86680006	Ruptured emphysematous bleb of lung	4315386	SNOMED
advanced_illness_01	87111000119109	Malignant glioma of hypothalamus	37018639	SNOMED
advanced_illness_01	871619002	Cirrhosis of liver due to and following cardiac procedure	3656096	SNOMED
advanced_illness_01	87433001	Pulmonary emphysema	261325	SNOMED
advanced_illness_01	89580002	Cryptogenic cirrhosis	4232955	SNOMED
advanced_illness_01	90099008	Subcortical leukoencephalopathy	4234089	SNOMED
advanced_illness_01	90610005	Interstitial pulmonary fibrosis of prematurity	4236182	SNOMED
advanced_illness_01	90771000119100	End stage renal disease on dialysis due to type 1 diabetes mellitus	45769904	SNOMED
advanced_illness_01	90811000119100	Low grade malignant glioma of brain	36684446	SNOMED
advanced_illness_01	91181000119105	Squamous cell carcinoma metastatic to pleura	764956	SNOMED
advanced_illness_01	91211000119109	Metastatic small cell neuroendocrine carcinoma to pleura	600835	SNOMED
advanced_illness_01	91231000119104	Metastatic adenocarcinoma to skin	608852	SNOMED
advanced_illness_01	91271000119101	Metastatic squamous cell carcinoma to bone	619829	SNOMED
advanced_illness_01	91281000119103	Metastatic adenocarcinoma to bone	36716990	SNOMED
advanced_illness_01	93144003	Leukemic reticuloendotheliosis of intra-abdominal lymph nodes	193429	SNOMED
advanced_illness_01	93146001	Leukemic reticuloendotheliosis of intrathoracic lymph nodes	442095	SNOMED
advanced_illness_01	93715005	Primary malignant neoplasm of body of pancreas	434293	SNOMED
advanced_illness_01	93727008	Primary malignant neoplasm of brain	380055	SNOMED
advanced_illness_01	93748005	Primary malignant neoplasm of cerebral ventricle	432848	SNOMED
advanced_illness_01	93768004	Primary malignant neoplasm of craniopharyngeal duct	442134	SNOMED
advanced_illness_01	93843007	Primary malignant neoplasm of islets of Langerhans	25486	SNOMED
advanced_illness_01	93939009	Primary malignant neoplasm of pancreatic duct	433423	SNOMED
advanced_illness_01	94082003	Primary malignant neoplasm of tail of pancreas	432843	SNOMED
advanced_illness_01	94152006	Metastatic malignant neoplasm to abdominal esophagus	4312037	SNOMED
advanced_illness_01	94154007	Metastatic malignant neoplasm to accessory nerve	4311631	SNOMED
advanced_illness_01	94156009	Metastatic malignant neoplasm of vestibulocochlear nerve	4312039	SNOMED
advanced_illness_01	94158005	Metastatic malignant neoplasm to adenoid	4311632	SNOMED
advanced_illness_01	94160007	Metastatic malignant neoplasm to adrenal cortex	4246251	SNOMED
advanced_illness_01	94162004	Metastatic malignant neoplasm to adrenal medulla	4246253	SNOMED
advanced_illness_01	94164003	Metastatic malignant neoplasm to ampulla of Vater	4311634	SNOMED
advanced_illness_01	94166001	Metastatic malignant neoplasm to anterior aspect of epiglottis	4312041	SNOMED
advanced_illness_01	94168000	Metastatic malignant neoplasm to anterior portion of floor of mouth	4312148	SNOMED
advanced_illness_01	94170009	Metastatic malignant neoplasm to anterior wall of nasopharynx	4312702	SNOMED
advanced_illness_01	94172001	Metastatic malignant neoplasm to anus	4312703	SNOMED
advanced_illness_01	94175004	Metastatic malignant neoplasm to appendix	4311635	SNOMED
advanced_illness_01	94180008	Metastatic malignant neoplasm to axilla	4312151	SNOMED
advanced_illness_01	94183005	Metastatic malignant neoplasm to back	4311637	SNOMED
advanced_illness_01	94185003	Metastatic malignant neoplasm to biliary tract	4311638	SNOMED
advanced_illness_01	94187006	Metastatic malignant neoplasm to blood vessel of abdomen	4311746	SNOMED
advanced_illness_01	94190000	Metastatic malignant neoplasm to blood vessel of buttock	4311747	SNOMED
advanced_illness_01	94257006	Metastatic malignant neoplasm to clitoris	4247943	SNOMED
advanced_illness_01	94259009	Metastatic malignant neoplasm to coccyx	4247945	SNOMED
advanced_illness_01	94261000	Metastatic malignant neoplasm to commissure of lip	4312943	SNOMED
advanced_illness_01	94263002	Metastatic malignant neoplasm to conjunctiva	4311766	SNOMED
advanced_illness_01	94265009	Metastatic malignant neoplasm to cornea	4312945	SNOMED
advanced_illness_01	94266005	Metastatic malignant neoplasm to cranial nerve	4312946	SNOMED
advanced_illness_01	94267001	Metastatic malignant neoplasm to craniopharyngeal duct	4311767	SNOMED
advanced_illness_01	94269003	Metastatic malignant neoplasm to cuboid	4312947	SNOMED
advanced_illness_01	94271003	Metastatic malignant neoplasm to descending colon	4311875	SNOMED
advanced_illness_01	94273000	Metastatic malignant neoplasm to dorsal surface of tongue	4312295	SNOMED
advanced_illness_01	94275007	Metastatic malignant neoplasm to duodenum	442188	SNOMED
advanced_illness_01	94279001	Metastatic malignant neoplasm to endocervix	4247949	SNOMED
advanced_illness_01	94281004	Metastatic malignant neoplasm to endometrium	4311879	SNOMED
advanced_illness_01	94283001	Metastatic malignant neoplasm to epididymis	4312948	SNOMED
advanced_illness_01	94285008	Metastatic malignant neoplasm to epitrochlear lymph nodes	4312950	SNOMED
advanced_illness_01	94287000	Metastatic malignant neoplasm to ethmoid bone	4312300	SNOMED
advanced_illness_01	94289002	Metastatic malignant neoplasm to eustachian tube	4312952	SNOMED
advanced_illness_01	94291005	Metastatic malignant neoplasm to extrahepatic bile ducts	4312301	SNOMED
advanced_illness_01	94293008	Metastatic malignant neoplasm to face	4312955	SNOMED
advanced_illness_01	94295001	Metastatic malignant neoplasm to fallopian tube	4312957	SNOMED
advanced_illness_01	94298004	Metastatic malignant neoplasm to female genital organ	201240	SNOMED
advanced_illness_01	94300004	Metastatic malignant neoplasm to femur	4313077	SNOMED
advanced_illness_01	94302007	Metastatic malignant neoplasm to first cuneiform bone of foot	4311895	SNOMED
advanced_illness_01	94304008	Metastatic malignant neoplasm to floor of mouth	4313078	SNOMED
advanced_illness_01	94306005	Metastatic malignant neoplasm to forearm	4311897	SNOMED
advanced_illness_01	94308006	Metastatic malignant neoplasm to frontal bone	4312013	SNOMED
advanced_illness_01	94310008	Metastatic malignant neoplasm to frontal sinus	4312015	SNOMED
advanced_illness_01	94312000	Metastatic malignant neoplasm to gallbladder	4313079	SNOMED
advanced_illness_01	94314004	Metastatic malignant neoplasm to gingival mucosa	4312425	SNOMED
advanced_illness_01	94316002	Metastatic malignant neoplasm to glomus jugulare	4313081	SNOMED
advanced_illness_01	94318001	Metastatic malignant neoplasm to glottis	4247963	SNOMED
advanced_illness_01	94320003	Metastatic malignant neoplasm to greater curvature of stomach	4247964	SNOMED
advanced_illness_01	94322006	Metastatic malignant neoplasm to hamate bone	4312016	SNOMED
advanced_illness_01	94324007	Metastatic malignant neoplasm to hard palate	4247966	SNOMED
advanced_illness_01	94326009	Metastatic malignant neoplasm to head	4313083	SNOMED
advanced_illness_01	94328005	Metastatic malignant neoplasm to hepatic flexure of colon	4312018	SNOMED
advanced_illness_01	94330007	Metastatic malignant neoplasm to hypogastric lymph nodes	4248055	SNOMED
advanced_illness_01	94332004	Metastatic malignant neoplasm to hypopharyngeal aspect of aryepiglottic fold	4313086	SNOMED
advanced_illness_01	94333009	Metastatic malignant neoplasm to hypopharyngeal aspect of interarytenoid fold	4313087	SNOMED
advanced_illness_01	94335002	Metastatic malignant neoplasm to ileum	4248057	SNOMED
advanced_illness_01	94337005	Metastatic malignant neoplasm to ilium	4312019	SNOMED
advanced_illness_01	94339008	Metastatic malignant neoplasm to inguinal lymph nodes	194585	SNOMED
advanced_illness_01	94341009	Metastatic malignant neoplasm to inner aspect of lip	4248058	SNOMED
advanced_illness_01	94343007	Metastatic malignant neoplasm to inner aspect of upper lip	4248059	SNOMED
advanced_illness_01	94345000	Metastatic malignant neoplasm to intestinal lymph nodes	4312430	SNOMED
advanced_illness_01	94347008	Metastatic malignant neoplasm to intra-abdominal lymph nodes	192568	SNOMED
advanced_illness_01	94349006	Metastatic malignant neoplasm to intrahepatic bile ducts	4312024	SNOMED
advanced_illness_01	94351005	Metastatic malignant neoplasm to intrathoracic lymph nodes	439751	SNOMED
advanced_illness_01	94353008	Metastatic malignant neoplasm to ischium	4248062	SNOMED
advanced_illness_01	94355001	Metastatic malignant neoplasm to isthmus of uterus	4248064	SNOMED
advanced_illness_01	94357009	Metastatic malignant neoplasm to jejunum	4313092	SNOMED
advanced_illness_01	94359007	Metastatic malignant neoplasm to junctional zone of tongue	4248065	SNOMED
advanced_illness_01	94361003	Metastatic malignant neoplasm to labia majora	4248066	SNOMED
advanced_illness_01	94364006	Metastatic malignant neoplasm to lacrimal gland	4313206	SNOMED
advanced_illness_01	94366008	Metastatic malignant neoplasm to laryngeal aspect of aryepiglottic fold	4248068	SNOMED
advanced_illness_01	94368009	Metastatic malignant neoplasm to laryngeal commissure	4248069	SNOMED
advanced_illness_01	94370000	Metastatic malignant neoplasm to larynx	4312026	SNOMED
advanced_illness_01	94372008	Metastatic malignant neoplasm to lateral wall of nasopharynx	4312027	SNOMED
advanced_illness_01	94374009	Metastatic malignant neoplasm to lateral wall of urinary bladder	4313210	SNOMED
advanced_illness_01	94376006	Metastatic malignant neoplasm to left upper lobe of lung	4313212	SNOMED
advanced_illness_01	94379004	Metastatic malignant neoplasm to lingual tonsil	4248070	SNOMED
advanced_illness_01	94381002	Metastatic malignant neoplasm to liver	198700	SNOMED
advanced_illness_01	94383004	Metastatic malignant neoplasm to long bone of upper limb	4313215	SNOMED
advanced_illness_01	94386007	Metastatic malignant neoplasm to lower limb	4312545	SNOMED
advanced_illness_01	94389000	Metastatic malignant neoplasm to lumbar vertebral column	4312547	SNOMED
advanced_illness_01	94391008	Metastatic malignant neoplasm to lung	254591	SNOMED
advanced_illness_01	94393006	Metastatic malignant neoplasm to lymph nodes of face	440341	SNOMED
advanced_illness_01	94395004	Metastatic malignant neoplasm to lymph nodes of lower limb	442182	SNOMED
advanced_illness_01	94396003	Metastatic malignant neoplasm to lymph nodes of multiple sites	320342	SNOMED
advanced_illness_01	94397007	Metastatic malignant neoplasm to lymph nodes of neck	442181	SNOMED
advanced_illness_01	94399005	Metastatic malignant neoplasm to main bronchus	4248073	SNOMED
advanced_illness_01	94402006	Metastatic malignant neoplasm to male genital organ	442177	SNOMED
advanced_illness_01	94404007	Metastatic malignant neoplasm to mastoid air cells	4313791	SNOMED
advanced_illness_01	94406009	Metastatic malignant neoplasm to maxillary sinus	4315538	SNOMED
advanced_illness_01	94408005	Metastatic malignant neoplasm to mediastinal lymph nodes	4313792	SNOMED
advanced_illness_01	94410007	Metastatic malignant neoplasm to mesenteric lymph nodes	4315539	SNOMED
advanced_illness_01	94412004	Metastatic malignant neoplasm to metatarsal bone	4315540	SNOMED
advanced_illness_01	94414003	Metastatic malignant neoplasm to middle third of esophagus	4248077	SNOMED
advanced_illness_01	94416001	Metastatic malignant neoplasm to mouth	4312550	SNOMED
advanced_illness_01	94418000	Metastatic malignant neoplasm to muscle of abdomen	4315541	SNOMED
advanced_illness_01	94420002	Metastatic malignant neoplasm to muscle of face	4312551	SNOMED
advanced_illness_01	94422005	Metastatic malignant neoplasm to muscle of hip	4312552	SNOMED
advanced_illness_01	94424006	Metastatic malignant neoplasm to muscle of lower limb	4248081	SNOMED
advanced_illness_01	94426008	Metastatic malignant neoplasm to muscle of pelvis	4313796	SNOMED
advanced_illness_01	94428009	Metastatic malignant neoplasm to muscle of shoulder	4312554	SNOMED
advanced_illness_01	94430006	Metastatic malignant neoplasm to muscle of trunk	4315543	SNOMED
advanced_illness_01	94432003	Metastatic malignant neoplasm to muscle	4248182	SNOMED
advanced_illness_01	94434002	Metastatic malignant neoplasm to myometrium	4313798	SNOMED
advanced_illness_01	94436000	Metastatic malignant neoplasm to nasal cavity	4248183	SNOMED
advanced_illness_01	94439007	Metastatic malignant neoplasm to navicular bone of foot	4313799	SNOMED
advanced_illness_01	94441008	Metastatic malignant neoplasm to neck	4315547	SNOMED
advanced_illness_01	94445004	Metastatic malignant neoplasm to nose	4312557	SNOMED
advanced_illness_01	94447007	Metastatic malignant neoplasm to occipital bone	4313801	SNOMED
advanced_illness_01	94449005	Metastatic malignant neoplasm to occipital lymph nodes	4248187	SNOMED
advanced_illness_01	94451009	Metastatic malignant neoplasm to olfactory nerve	4248189	SNOMED
advanced_illness_01	94453007	Metastatic malignant neoplasm to orbit	4312560	SNOMED
advanced_illness_01	94455000	Metastatic malignant neoplasm to ovary	199752	SNOMED
advanced_illness_01	94457008	Metastatic malignant neoplasm to palatine bone	4248191	SNOMED
advanced_illness_01	94459006	Metastatic malignant neoplasm to pancreas	4248192	SNOMED
advanced_illness_01	94461002	Metastatic malignant neoplasm to para-aortic body	4315552	SNOMED
advanced_illness_01	94462009	Metastatic malignant neoplasm to paraganglion	4315553	SNOMED
advanced_illness_01	94463004	Metastatic malignant neoplasm to paramammary lymph nodes	4248193	SNOMED
advanced_illness_01	94465006	Metastatic malignant neoplasm to parametrium	4313803	SNOMED
advanced_illness_01	94467003	Metastatic malignant neoplasm to parathyroid gland	4313911	SNOMED
advanced_illness_01	94469000	Metastatic malignant neoplasm to paravaginal lymph nodes	4313912	SNOMED
advanced_illness_01	94471000	Metastatic malignant neoplasm to parietal lobe	4313913	SNOMED
advanced_illness_01	94473002	Metastatic malignant neoplasm to parietal pleura	4248197	SNOMED
advanced_illness_01	94475009	Metastatic malignant neoplasm to parotid lymph nodes	4315659	SNOMED
advanced_illness_01	94477001	Metastatic malignant neoplasm to pectoral axillary lymph nodes	4248198	SNOMED
advanced_illness_01	94479003	Metastatic malignant neoplasm to pelvic peritoneum	4313915	SNOMED
advanced_illness_01	94481001	Metastatic malignant neoplasm to penis	4313917	SNOMED
advanced_illness_01	94483003	Metastatic malignant neoplasm to perianal skin	4315661	SNOMED
advanced_illness_01	94485005	Metastatic malignant neoplasm to perirenal tissue	4248200	SNOMED
advanced_illness_01	94487002	Metastatic malignant neoplasm to phalanx of hand	4313919	SNOMED
advanced_illness_01	94489004	Metastatic malignant neoplasm to pineal gland	4311208	SNOMED
advanced_illness_01	94491007	Metastatic malignant neoplasm to pituitary gland	4311209	SNOMED
advanced_illness_01	94493005	Metastatic malignant neoplasm to pleura	72266	SNOMED
advanced_illness_01	94495003	Metastatic malignant neoplasm to postcricoid region	4313920	SNOMED
advanced_illness_01	94497006	Metastatic malignant neoplasm to posterior mediastinum	4313922	SNOMED
advanced_illness_01	94499009	Metastatic malignant neoplasm to posterior wall of oropharynx	4315664	SNOMED
advanced_illness_01	94501001	Metastatic malignant neoplasm to preauricular lymph nodes	4311320	SNOMED
advanced_illness_01	94503003	Metastatic malignant neoplasm to prostate	4314337	SNOMED
advanced_illness_01	94505005	Metastatic malignant neoplasm to pyloric antrum	4311321	SNOMED
advanced_illness_01	94507002	Metastatic malignant neoplasm to pyriform sinus	4315668	SNOMED
advanced_illness_01	94509004	Metastatic malignant neoplasm to rectosigmoid junction	4311322	SNOMED
advanced_illness_01	94511008	Metastatic malignant neoplasm to rectovaginal septum	4311323	SNOMED
advanced_illness_01	94513006	Metastatic malignant neoplasm to rectum	442174	SNOMED
advanced_illness_01	94515004	Metastatic malignant neoplasm to respiratory tract	253717	SNOMED
advanced_illness_01	94517007	Metastatic malignant neoplasm to retrocecal tissue	4315671	SNOMED
